link ,label ,gender ,bio ,nation ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/14872 ,Tīrthaṁkara ,male ,"In Jainism, a Tīrthaṁkara (""Ford-crosser"") is a human who achieved enlightenment, became a Jina (Spiritual Conqueror), and whose religious teachings have formed the canon of Jainism; although not Gods, statues of Tīrthaṁkara are found in temples. Each Tīrthaṁkara is identified by an animal, object, or other such symbol, which is depicted on the plinth of their throne.  Mahāvīra, the last of the twenty-four Tīrthaṁkara, lived at about the time of the Buddha and is credited with founding the Jain religion. ",Jain ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15004 ,Uma ,female ,Consort of Shiva (q.v.). ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15032 ,Ushnishavijaya ,female ,Goddess. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15073 ,Valli ,female ,"The second, and favourite, consort of Skanda [Subrahmanya] (q.v.) ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15076 ,Vāmana ,male ,"Vāmana is the fifth incarnation of Hindu god Vishnu.  Born as a dwarf into the household of a Brahim priest, Vamana tricked the demon king Bali to give him, his empire. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15086 ,Varāha ,male ,"Third incarnation of Viṣṇu in the form of a boar, supposed to have taken place when the earth goddess (Bhu) was plunged into water at the time of the creation by the asura, Hiranyaksha.  In order to save her, Viṣṇu assumed the form of a gigantic boar, raising her up with his tusks. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15098 ,Vāyu ,male ,"Deva of the Winds, also one of the astadikpala, the eight guardians of space; his remit is the north-west. Father of Bhima (q.v.) and the spiritual father of Hanuman (q.v.). Sometimes represented as an aged figure in armour, bearing a spear, from which flies a red flag. In Buddhism, one of the 'Twelve Devas', protectors of the faith. ",Buddhist ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15098 ,Vāyu ,male ,"Deva of the Winds, also one of the astadikpala, the eight guardians of space; his remit is the north-west. Father of Bhima (q.v.) and the spiritual father of Hanuman (q.v.). Sometimes represented as an aged figure in armour, bearing a spear, from which flies a red flag. In Buddhism, one of the 'Twelve Devas', protectors of the faith. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15099 ,Vasudhara ,female ,"In the Hindu context, the goddess of abundance and the consort of Jambhala (q.v.). Also name given to the earth goddess in the Buddhist tradition (mostly in Southeast Asia). ",Buddhist ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15099 ,Vasudhara ,female ,"In the Hindu context, the goddess of abundance and the consort of Jambhala (q.v.). Also name given to the earth goddess in the Buddhist tradition (mostly in Southeast Asia). ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15103 ,Vasu-deva ,male ,"Father of Krishna, one of the Eight Vedic Deities. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15130 ,Viṣṇu ,male ,"Originally a minor Vedic deity and described as having traversed the universe in three strides (Trivikrama), he later became an aspect of the Hindu trinity with Siva and Brahma: Viṣṇu (the Preserver), Śiva (the Destroyer) and Brahma (the Creator). He is the god of multitudinous forms (the avataras) and, as such, assumes different forms descending to earth at opportune moments to redress the balance between good and evil. Thus is he known as the Preserver.  The usual listing of the ten avataras referred to as Daśāvatāra are the ten reincarnations of Visnu: Matsya, Kūrma, Varāha, Narasiṁha, Vāmana, Balarāma, Rāma, Kṛṣṇa, Buddha and Kalki (Paraśurama sometimes replaces the Buddha).

Viṣṇu's attributes are the discus (representing speed and thought); the conch (a symbol of the five existential elements); the lotus (representing the power of illusion) and a mace (symbolising power and knowledge). ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15159 ,Virabhadra ,male ,"The origin of the warrior poses, Virabhadrasana I, II and III is derived from an ancient story of Lord Shiva. The warrior poses illustrate an incident that occurred in the celestial realms in a timeless time long ago. This is a story of love, attachment, pride, shame, vengeance, violence, sadness, compassion and renunciation. The whole gamut of emotions can be found in this tale of pride and transformation. 

Lord Shiva was married to his beloved Sati and lived in the pleasure city, Bhoga which he had created. Sati's father Daksha had never approved of his daughter's marriage. To Daksha, Shiva was an unorthodox hermit, who frequented cremation grounds. No yogi with long matted hair, who consumes intoxicants, sings and dances whenever he pleases, was a worthy husband for his daughter. Daksa the Prajapati (the worldly creator), was the upholder of civilization, he thrived on rules and regulations. Shiva was his antithesis. 

Shortly after Sati had left her secure home with her father to live with Shiva, Daksa organized a great party, a yagna or ritual sacrifice. He invited all the members of the entire heavenly universe, all that is except Shiva and Sati. Sati got word of this and suggested to Shiva that they go anyway. Shiva said, Why go, were we are not invited? I do not wish to incite your father's anger any more than I have already. Sati was hurt by her father's refusal to acknowledge her marriage and her husband; she decided to go alone to the party. 

When she arrived her father asked her why she was there, as she was not invited. Her father, sniggering, said Perhaps you have come to your senses and have had it with your wild animal of a husband, isn't he also called Lord of the Beasts? All the guests present laughed. Sati defending her husband spoke, He is one with nature and does not seek to control animals by bending them to his will. Society is artificial and exploits nature. This dialogue between father and daughter entertained the guests. Sati was saddened and humiliated by this public argument with her father. When her father tried to taunt her again she remained silent, letting go of all desire to continue to argue with her father in hopes of defending her husband. She trembled with disgust and indignation at having been so cruelly let down by the one man upon whom she, as a daughter, should always be able to rely. Instead she made an internal resolve to relinquish all family ties. She summoned up her strength and spoke this vow to her father, Since you have given me this body I no longer wish to be associated with it. She walked past her father and sat in a meditative seat on the ground. Closing her eyes, envisioning her true Lord, Sati fell into a mystic trance. Going deep within herself she began to increase her own inner fire through yogic exercises until her body burst into flames. 

When news of Sati's death reached Shiva, he was first shocked and saddened, then enraged. He fell into the deepest and darkest place he could find. He tore his hair out, and fashioned from this hair the fiercest of warriors, Siva named this warrior, Virabhadra. Vira (hero)+ Bhadra (friend). He commanded Virabhadra to go to the yagna and destroy Daksha and all guests assembled. Virabhradra arrives at the party, with sword in both hands, thrusting his way up through the earth from deep underground; this is the first aspect (Virabhadrasana I.) Establishing his arrival for all to see he then sites his opponent, Daksha, (Virabradhasana II.) Moving swiftly and precisely, he takes his sword and cuts off Daksha's head, (Virabadrasana III.) 

Shiva arrives at Daksha's place to see the damage that Virabhadra had ravaged. After this vengeful action, Shiva absorbs Virabhadra back into his own form and then Siva becomes known as Hare, the ravisher. His anger is gone but now he is filled with sorrow. This sorrow turns to compassion when he sees the aftermath; the bloody work of Virabhradra. Shiva finds Daksha's headless body and giving it the head of a goat, brings Daksha back to life. Overwhelmed by this generous gesture Daksha calls Shiva, Shankar, the kind and benevolent one. With Daksha's pride put in check he bows in awe and humility to Shiva Shankar. The other gods and goddesses follow his lead and honor Shiva. 

The fact still remained; Sati was dead. Shiva walked away from the scene of the party, carrying the lifeless body of his beloved wife, wandering to where he did not know. But one thing he was sure of; he would find the most isolated place possible and once again become the ascetic recluse. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/15156 ,Vimalakirti (維摩詰) ,male ,"Sage, who was said to have conversed with Manjusri (q.v.). ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/10541 ,He Xiangu 何仙姑 ,female ,"One of the Eight Immortals (q.v.). Usually carries a lotus flower or flower basket, occasionally carries a peach and sheng-reed organ. ",Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/137476 ,Usnisavijaya ,female ,Female deity in the late Indian Buddhist and then Tibetan Buddhist pantheon ,Buddhist ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/14933 ,Trivikrama ,male ,"One of Viṣṇu's names, meaning 'he who took three steps'. These three steps probably allude to the sun's path from its rise in the east, to its culmination and its setting in the west. Elsewhere, Viṣṇu is described as ' ""..thrice planting his foot"" on the earth, in the firmament, and in the heaven..' (Muir) ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/10430 ,Han Xiangzi 韓湘子 ,male ,"One of the Eight Immortals (q.v.). Nephew of the scholar Han Yu. Pupil of Lu Dongbin (q.v.), who carried him to the magical peach-tree, from which he fell and became immortal. Usually carries a flute. ",Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/11402 ,Khandoba ,male ,"Deity associated especially with pastoral groups in Maharashtra.  In many respects, a local version of the pan-Indian deity, Shiva.  He is usually depicted riding on a horse and with his consort Parvati beside him. ",Hindu ,
